 #energy      xx(cm^-1)       yy(cm^-1)       zz(cm^-1)       xy(cm^-1)       yz(cm^-1)       zx(cm^-1)
  13.592      0.1012E+07      0.1012E+07      0.1012E+07      0.2755E+05      0.2755E+05      0.2755E+05
  13.612      0.1024E+07      0.1024E+07      0.1024E+07      0.2759E+05      0.2759E+05      0.2759E+05
  13.631      0.1047E+07      0.1047E+07      0.1047E+07      0.2763E+05      0.2763E+05      0.2763E+05
  13.651      0.1078E+07      0.1078E+07      0.1078E+07      0.2767E+05      0.2767E+05      0.2767E+05
  13.670      0.1117E+07      0.1117E+07      0.1117E+07      0.3045E+05      0.3045E+05      0.3045E+05
  13.690      0.1164E+07      0.1164E+07      0.1164E+07      0.3049E+05      0.3049E+05      0.3049E+05
  13.709      0.1215E+07      0.1215E+07      0.1215E+07      0.3053E+05      0.3053E+05      0.3053E+05
  13.729      0.1270E+07      0.1270E+07      0.1270E+07      0.3058E+05      0.3058E+05      0.3058E+05
  13.749      0.1327E+07      0.1327E+07      0.1327E+07      0.3062E+05      0.3062E+05      0.3062E+05
  13.768      0.1383E+07      0.1383E+07      0.1383E+07      0.2960E+05      0.2960E+05      0.2960E+05
  13.788      0.1436E+07      0.1436E+07      0.1436E+07      0.2964E+05      0.2964E+05      0.2964E+05
  13.807      0.1483E+07      0.1483E+07      0.1483E+07      0.2969E+05      0.2969E+05      0.2969E+05
  13.827      0.1523E+07      0.1523E+07      0.1523E+07      0.2973E+05      0.2973E+05      0.2973E+05
  13.846      0.1555E+07      0.1555E+07      0.1555E+07      0.2977E+05      0.2977E+05      0.2977E+05
  13.866      0.1579E+07      0.1579E+07      0.1579E+07      0.2981E+05      0.2981E+05      0.2981E+05
  13.886      0.1596E+07      0.1596E+07      0.1596E+07      0.2985E+05      0.2985E+05      0.2985E+05
  13.905      0.1609E+07      0.1609E+07      0.1609E+07      0.2990E+05      0.2990E+05      0.2990E+05
  13.925      0.1619E+07      0.1619E+07      0.1619E+07      0.2994E+05      0.2994E+05      0.2994E+05
  13.944      0.1627E+07      0.1627E+07      0.1627E+07      0.2998E+05      0.2998E+05      0.2998E+05
  13.964      0.1633E+07      0.1633E+07      0.1633E+07      0.3002E+05      0.3002E+05      0.3002E+05
  13.983      0.1635E+07      0.1635E+07      0.1635E+07      0.3006E+05      0.3006E+05      0.3006E+05
  14.003      0.1630E+07      0.1630E+07      0.1630E+07      0.3303E+05      0.3303E+05      0.3303E+05
  14.022      0.1618E+07      0.1618E+07      0.1618E+07      0.3307E+05      0.3307E+05      0.3307E+05
  14.042      0.1599E+07      0.1599E+07      0.1599E+07      0.3312E+05      0.3312E+05      0.3312E+05
  14.062      0.1576E+07      0.1576E+07      0.1576E+07      0.3317E+05      0.3317E+05      0.3317E+05
  14.081      0.1551E+07      0.1551E+07      0.1551E+07      0.3321E+05      0.3321E+05      0.3321E+05
  14.101      0.1528E+07      0.1528E+07      0.1528E+07      0.3548E+05      0.3548E+05      0.3548E+05
  14.120      0.1507E+07      0.1507E+07      0.1507E+07      0.3553E+05      0.3553E+05      0.3553E+05
  14.140      0.1489E+07      0.1489E+07      0.1489E+07      0.3558E+05      0.3558E+05      0.3558E+05
  14.159      0.1474E+07      0.1474E+07      0.1474E+07      0.3563E+05      0.3563E+05      0.3563E+05
  14.179      0.1461E+07      0.1461E+07      0.1461E+07      0.3812E+05      0.3812E+05      0.3812E+05
  14.198      0.1449E+07      0.1449E+07      0.1449E+07      0.3817E+05      0.3817E+05      0.3817E+05
  14.218      0.1438E+07      0.1438E+07      0.1438E+07      0.3822E+05      0.3822E+05      0.3822E+05
  14.238      0.1426E+07      0.1426E+07      0.1426E+07      0.3818E+05      0.3818E+05      0.3818E+05
  14.257      0.1413E+07      0.1413E+07      0.1413E+07      0.3823E+05      0.3823E+05      0.3823E+05
  14.277      0.1399E+07      0.1399E+07      0.1399E+07      0.3838E+05      0.3838E+05      0.3838E+05
  14.296      0.1383E+07      0.1383E+07      0.1383E+07      0.3597E+05      0.3597E+05      0.3597E+05
  14.316      0.1364E+07      0.1364E+07      0.1364E+07      0.3602E+05      0.3602E+05      0.3602E+05
  14.335      0.1341E+07      0.1341E+07      0.1341E+07      0.3311E+05      0.3311E+05      0.3311E+05
  14.355      0.1312E+07      0.1312E+07      0.1312E+07      0.2994E+05      0.2994E+05      0.2994E+05
  14.374      0.1280E+07      0.1280E+07      0.1280E+07      0.2557E+05      0.2557E+05      0.2557E+05
  14.394      0.1245E+07      0.1245E+07      0.1245E+07      0.2561E+05      0.2561E+05      0.2561E+05
  14.414      0.1213E+07      0.1213E+07      0.1213E+07      0.2780E+05      0.2780E+05      0.2780E+05
  14.433      0.1185E+07      0.1185E+07      0.1185E+07      0.3493E+05      0.3493E+05      0.3493E+05
  14.453      0.1162E+07      0.1162E+07      0.1162E+07      0.4091E+05      0.4091E+05      0.4091E+05
  14.472      0.1144E+07      0.1144E+07      0.1144E+07      0.4727E+05      0.4727E+05      0.4727E+05
  14.492      0.1127E+07      0.1127E+07      0.1127E+07      0.5106E+05      0.5106E+05      0.5106E+05
  14.511      0.1110E+07      0.1110E+07      0.1110E+07      0.5307E+05      0.5307E+05      0.5307E+05
  14.531      0.1094E+07      0.1094E+07      0.1094E+07      0.5170E+05      0.5170E+05      0.5170E+05
  14.550      0.1081E+07      0.1081E+07      0.1081E+07      0.5058E+05      0.5058E+05      0.5058E+05
  14.570      0.1074E+07      0.1074E+07      0.1074E+07      0.4648E+05      0.4648E+05      0.4648E+05
  14.589      0.1074E+07      0.1074E+07      0.1074E+07      0.4211E+05      0.4211E+05      0.4211E+05
  14.609      0.1083E+07      0.1083E+07      0.1083E+07      0.3891E+05      0.3891E+05      0.3891E+05
  14.629      0.1099E+07      0.1099E+07      0.1099E+07      0.3811E+05      0.3811E+05      0.3811E+05
  14.648      0.1119E+07      0.1119E+07      0.1119E+07      0.3742E+05      0.3742E+05      0.3742E+05
  14.668      0.1139E+07      0.1139E+07      0.1139E+07      0.3972E+05      0.3972E+05      0.3972E+05
  14.687      0.1156E+07      0.1156E+07      0.1156E+07      0.4219E+05      0.4219E+05      0.4219E+05
  14.707      0.1167E+07      0.1167E+07      0.1167E+07      0.4720E+05      0.4720E+05      0.4720E+05
  14.726      0.1170E+07      0.1170E+07      0.1170E+07      0.5188E+05      0.5188E+05      0.5188E+05
  14.746      0.1166E+07      0.1166E+07      0.1166E+07      0.5648E+05      0.5648E+05      0.5648E+05
  14.765      0.1159E+07      0.1159E+07      0.1159E+07      0.5907E+05      0.5907E+05      0.5907E+05
  14.785      0.1151E+07      0.1151E+07      0.1151E+07      0.6040E+05      0.6040E+05      0.6040E+05
  14.805      0.1144E+07      0.1144E+07      0.1144E+07      0.6043E+05      0.6043E+05      0.6043E+05
  14.824      0.1139E+07      0.1139E+07      0.1139E+07      0.5862E+05      0.5862E+05      0.5862E+05
  14.844      0.1136E+07      0.1136E+07      0.1136E+07      0.5716E+05      0.5716E+05      0.5716E+05
  14.863      0.1136E+07      0.1136E+07      0.1136E+07      0.5513E+05      0.5513E+05      0.5513E+05
  14.883      0.1137E+07      0.1137E+07      0.1137E+07      0.5228E+05      0.5228E+05      0.5228E+05
  14.902      0.1141E+07      0.1141E+07      0.1141E+07      0.4835E+05      0.4835E+05      0.4835E+05
  14.922      0.1146E+07      0.1146E+07      0.1146E+07      0.4696E+05      0.4696E+05      0.4696E+05
  14.941      0.1151E+07      0.1151E+07      0.1151E+07      0.4432E+05      0.4432E+05      0.4432E+05
  14.961      0.1151E+07      0.1151E+07      0.1151E+07      0.4158E+05      0.4158E+05      0.4158E+05
  14.981      0.1146E+07      0.1146E+07      0.1146E+07      0.4017E+05      0.4017E+05      0.4017E+05
  15.000      0.1134E+07      0.1134E+07      0.1134E+07      0.3876E+05      0.3876E+05      0.3876E+05
  15.020      0.1114E+07      0.1114E+07      0.1114E+07      0.3735E+05      0.3735E+05      0.3735E+05
  15.039      0.1088E+07      0.1088E+07      0.1088E+07      0.3582E+05      0.3582E+05      0.3582E+05
  15.059      0.1059E+07      0.1059E+07      0.1059E+07      0.3586E+05      0.3586E+05      0.3586E+05
  15.078      0.1028E+07      0.1028E+07      0.1028E+07      0.3425E+05      0.3425E+05      0.3425E+05
  15.098      0.9993E+06      0.9993E+06      0.9993E+06      0.3279E+05      0.3279E+05      0.3279E+05
  15.118      0.9777E+06      0.9777E+06      0.9777E+06      0.3283E+05      0.3283E+05      0.3283E+05
  15.137      0.9664E+06      0.9664E+06      0.9664E+06      0.3106E+05      0.3106E+05      0.3106E+05
  15.157      0.9670E+06      0.9670E+06      0.9670E+06      0.3110E+05      0.3110E+05      0.3110E+05
  15.176      0.9793E+06      0.9793E+06      0.9793E+06      0.3114E+05      0.3114E+05      0.3114E+05
  15.196      0.1002E+07      0.1002E+07      0.1002E+07      0.3118E+05      0.3118E+05      0.3118E+05
  15.215      0.1032E+07      0.1032E+07      0.1032E+07      0.3122E+05      0.3122E+05      0.3122E+05
  15.235      0.1068E+07      0.1068E+07      0.1068E+07      0.3126E+05      0.3126E+05      0.3126E+05
  15.254      0.1108E+07      0.1108E+07      0.1108E+07      0.2938E+05      0.2938E+05      0.2938E+05
  15.274      0.1148E+07      0.1148E+07      0.1148E+07      0.2941E+05      0.2941E+05      0.2941E+05
  15.294      0.1187E+07      0.1187E+07      0.1187E+07      0.2945E+05      0.2945E+05      0.2945E+05
  15.313      0.1219E+07      0.1219E+07      0.1219E+07      0.2949E+05      0.2949E+05      0.2949E+05
  15.333      0.1243E+07      0.1243E+07      0.1243E+07      0.2953E+05      0.2953E+05      0.2953E+05
  15.352      0.1258E+07      0.1258E+07      0.1258E+07      0.2956E+05      0.2956E+05      0.2956E+05
  15.372      0.1264E+07      0.1264E+07      0.1264E+07      0.2960E+05      0.2960E+05      0.2960E+05
  15.391      0.1265E+07      0.1265E+07      0.1265E+07      0.2964E+05      0.2964E+05      0.2964E+05
  15.411      0.1262E+07      0.1262E+07      0.1262E+07      0.2968E+05      0.2968E+05      0.2968E+05
  15.431      0.1259E+07      0.1259E+07      0.1259E+07      0.3166E+05      0.3166E+05      0.3166E+05
  15.450      0.1258E+07      0.1258E+07      0.1258E+07      0.3170E+05      0.3170E+05      0.3170E+05
  15.470      0.1256E+07      0.1256E+07      0.1256E+07      0.3174E+05      0.3174E+05      0.3174E+05
  15.489      0.1252E+07      0.1252E+07      0.1252E+07      0.3178E+05      0.3178E+05      0.3178E+05
  15.509      0.1245E+07      0.1245E+07      0.1245E+07      0.3032E+05      0.3032E+05      0.3032E+05
  15.528      0.1233E+07      0.1233E+07      0.1233E+07      0.3226E+05      0.3226E+05      0.3226E+05
  15.548      0.1216E+07      0.1216E+07      0.1216E+07      0.3230E+05      0.3230E+05      0.3230E+05
  15.567      0.1197E+07      0.1197E+07      0.1197E+07      0.3234E+05      0.3234E+05      0.3234E+05
  15.587      0.1180E+07      0.1180E+07      0.1180E+07      0.3238E+05      0.3238E+05      0.3238E+05
  15.607      0.1167E+07      0.1167E+07      0.1167E+07      0.3289E+05      0.3289E+05      0.3289E+05
  15.626      0.1158E+07      0.1158E+07      0.1158E+07      0.3294E+05      0.3294E+05      0.3294E+05
  15.646      0.1153E+07      0.1153E+07      0.1153E+07      0.3298E+05      0.3298E+05      0.3298E+05
  15.665      0.1149E+07      0.1149E+07      0.1149E+07      0.3355E+05      0.3355E+05      0.3355E+05
  15.685      0.1143E+07      0.1143E+07      0.1143E+07      0.3359E+05      0.3359E+05      0.3359E+05
  15.704      0.1133E+07      0.1133E+07      0.1133E+07      0.3420E+05      0.3420E+05      0.3420E+05
  15.724      0.1116E+07      0.1116E+07      0.1116E+07      0.3424E+05      0.3424E+05      0.3424E+05
  15.743      0.1094E+07      0.1094E+07      0.1094E+07      0.3487E+05      0.3487E+05      0.3487E+05
  15.763      0.1066E+07      0.1066E+07      0.1066E+07      0.3389E+05      0.3389E+05      0.3389E+05
  15.783      0.1033E+07      0.1033E+07      0.1033E+07      0.3460E+05      0.3460E+05      0.3460E+05
  15.802      0.9983E+06      0.9983E+06      0.9983E+06      0.3286E+05      0.3286E+05      0.3286E+05
  15.822      0.9617E+06      0.9617E+06      0.9617E+06      0.3287E+05      0.3287E+05      0.3287E+05
  15.841      0.9254E+06      0.9254E+06      0.9254E+06      0.2989E+05      0.2989E+05      0.2989E+05
  15.861      0.8909E+06      0.8909E+06      0.8909E+06      0.2804E+05      0.2804E+05      0.2804E+05
  15.880      0.8595E+06      0.8595E+06      0.8595E+06      0.2343E+05      0.2343E+05      0.2343E+05
  15.900      0.8331E+06      0.8331E+06      0.8331E+06      0.1766E+05      0.1766E+05      0.1766E+05
  15.919      0.8124E+06      0.8124E+06      0.8124E+06      0.1119E+05      0.1119E+05      0.1119E+05
  15.939      0.7972E+06      0.7972E+06      0.7972E+06      0.3228E+04      0.3228E+04      0.3228E+04
  15.959      0.7864E+06      0.7864E+06      0.7864E+06      0.5048E+04      0.5048E+04      0.5048E+04
  15.978      0.7777E+06      0.7777E+06      0.7777E+06      0.1075E+05      0.1075E+05      0.1075E+05
  15.998      0.7682E+06      0.7682E+06      0.7682E+06      0.1621E+05      0.1621E+05      0.1621E+05
  16.017      0.7559E+06      0.7559E+06      0.7559E+06      0.1852E+05      0.1852E+05      0.1852E+05
  16.037      0.7399E+06      0.7399E+06      0.7399E+06      0.1455E+05      0.1455E+05      0.1455E+05
  16.056      0.7204E+06      0.7204E+06      0.7204E+06      0.1049E+05      0.1049E+05      0.1049E+05
  16.076      0.6989E+06      0.6989E+06      0.6989E+06      0.0000E+00      0.0000E+00      0.0000E+00
  16.095      0.6767E+06      0.6767E+06      0.6767E+06      0.1052E+05      0.1052E+05      0.1052E+05
  16.115      0.6553E+06      0.6553E+06      0.6553E+06      0.1271E+05      0.1271E+05      0.1271E+05
  16.134      0.6352E+06      0.6352E+06      0.6352E+06      0.1723E+05      0.1723E+05      0.1723E+05
  16.154      0.6162E+06      0.6162E+06      0.6162E+06      0.1794E+05      0.1794E+05      0.1794E+05
  16.174      0.5973E+06      0.5973E+06      0.5973E+06      0.1942E+05      0.1942E+05      0.1942E+05
  16.193      0.5776E+06      0.5776E+06      0.5776E+06      0.1806E+05      0.1806E+05      0.1806E+05
  16.213      0.5566E+06      0.5566E+06      0.5566E+06      0.1694E+05      0.1694E+05      0.1694E+05
  16.232      0.5344E+06      0.5344E+06      0.5344E+06      0.1369E+05      0.1369E+05      0.1369E+05
  16.252      0.5119E+06      0.5119E+06      0.5119E+06      0.1120E+05      0.1120E+05      0.1120E+05
  16.271      0.4898E+06      0.4898E+06      0.4898E+06      0.7165E+04      0.7165E+04      0.7165E+04
  16.291      0.4684E+06      0.4684E+06      0.4684E+06      0.1760E+04      0.1760E+04      0.1760E+04
  16.311      0.4476E+06      0.4476E+06      0.4476E+06      0.3444E+04      0.3444E+04      0.3444E+04
  16.330      0.4267E+06      0.4267E+06      0.4267E+06      0.8766E+04      0.8766E+04      0.8766E+04
  16.350      0.4046E+06      0.4046E+06      0.4046E+06      0.1422E+05      0.1422E+05      0.1422E+05
  16.369      0.3810E+06      0.3810E+06      0.3810E+06      0.2016E+05      0.2016E+05      0.2016E+05
  16.389      0.3545E+06      0.3545E+06      0.3545E+06      0.2292E+05      0.2292E+05      0.2292E+05
  16.408      0.3260E+06      0.3260E+06      0.3260E+06      0.2657E+05      0.2657E+05      0.2657E+05
  16.428      0.2961E+06      0.2961E+06      0.2961E+06      0.2809E+05      0.2809E+05      0.2809E+05
  16.447      0.2656E+06      0.2656E+06      0.2656E+06      0.2982E+05      0.2982E+05      0.2982E+05
  16.467      0.2367E+06      0.2367E+06      0.2367E+06      0.2891E+05      0.2891E+05      0.2891E+05
  16.486      0.2102E+06      0.2102E+06      0.2102E+06      0.2994E+05      0.2994E+05      0.2994E+05
  16.506      0.1871E+06      0.1871E+06      0.1871E+06      0.2907E+05      0.2907E+05      0.2907E+05
  16.526      0.1673E+06      0.1673E+06      0.1673E+06      0.2818E+05      0.2818E+05      0.2818E+05
  16.545      0.1508E+06      0.1508E+06      0.1508E+06      0.2948E+05      0.2948E+05      0.2948E+05
  16.565      0.1371E+06      0.1371E+06      0.1371E+06      0.2732E+05      0.2732E+05      0.2732E+05
  16.584      0.1255E+06      0.1255E+06      0.1255E+06      0.2874E+05      0.2874E+05      0.2874E+05
  16.604      0.1154E+06      0.1154E+06      0.1154E+06      0.2878E+05      0.2878E+05      0.2878E+05
  16.623      0.1066E+06      0.1066E+06      0.1066E+06      0.2649E+05      0.2649E+05      0.2649E+05
  16.643      0.9886E+05      0.9886E+05      0.9886E+05      0.2808E+05      0.2808E+05      0.2808E+05
  16.663      0.9200E+05      0.9200E+05      0.9200E+05      0.2566E+05      0.2566E+05      0.2566E+05
  16.682      0.8594E+05      0.8594E+05      0.8594E+05      0.2569E+05      0.2569E+05      0.2569E+05
  16.702      0.8057E+05      0.8057E+05      0.8057E+05      0.2572E+05      0.2572E+05      0.2572E+05
  16.721      0.7626E+05      0.7626E+05      0.7626E+05      0.2575E+05      0.2575E+05      0.2575E+05
  16.741      0.7245E+05      0.7245E+05      0.7245E+05      0.2495E+05      0.2495E+05      0.2495E+05
  16.760      0.6959E+05      0.6959E+05      0.6959E+05      0.2498E+05      0.2498E+05      0.2498E+05
  16.780      0.6739E+05      0.6739E+05      0.6739E+05      0.2501E+05      0.2501E+05      0.2501E+05
  16.799      0.6599E+05      0.6599E+05      0.6599E+05      0.2504E+05      0.2504E+05      0.2504E+05
  16.819      0.6513E+05      0.6513E+05      0.6513E+05      0.2507E+05      0.2507E+05      0.2507E+05
  16.839      0.6501E+05      0.6501E+05      0.6501E+05      0.2220E+05      0.2220E+05      0.2220E+05
